plz,lat,lon,ort
6162,46.97618588,8.107875516,Rengg
6162,46.97618588,8.107875516,Finsterwald LU
6166,46.9495,8.073118,Hasle LU
6167,46.981365,7.989592,Bramboden
6170,46.94706788,8.011499602,Schüpfheim
1200,46.20577413,6.14139354,Genève 4
6173,46.849001,8.009836,Flühli
6174,46.835401,8.010010042,Sörenberg
6182,46.91228373,7.940253658,Escholzmatt
6192,46.562582,8.701810567,Wiggen
6196,46.880916,7.903986924,Marbach LU
1200,46.20577413,6.14139354,Genève 2 Transit
6197,46.81116656,7.88341588,Schangnau
6203,47.11565,8.19442,Sempach Station
6204,47.13947822,8.199093211,Sempach
6205,47.15990657,8.171343791,Eich
6206,47.1034357,8.202902727,Neuenkirch
6207,47.12788123,8.135527192,Nottwil
6208,47.154458,8.103327,Oberkirch
6210,47.17767469,8.10426232,Sursee
6211,47.201908,8.03691,Buchs LU
1200,46.20577413,6.14139354,Genève 6
6212,47.182899,8.07445,St. Erhard
6213,47.199397,8.070364,Knutwil
6214,47.18099051,8.133752616,Schenkon
6215,47.22038772,8.204867371,Beromünster
6215,47.22038772,8.204867371,Schwarzenbach LU
6216,47.171292,8.063326,Mauensee
6217,47.161734,8.044743,Kottwil
6218,47.15574753,8.029585091,Ettiswil
6221,47.226961,8.146059,Rickenbach LU
6222,47.1989738,8.178188848,Gunzwil
1200,46.20577413,6.14139354,Genève 7
6231,47.225811,8.118774,Schlierbach
6232,47.20181785,8.116534979,Geuensee
6233,47.21355385,8.095230933,Büron
6234,47.23858104,8.080297157,Triengen
6234,47.23858104,8.080297157,Kulmerau
6236,47.225463,8.06467,Wilihof
6235,47.233223,8.045355,Winikon
6242,47.184353,8.026173,Wauwil
6243,47.177933,8.002326,Egolzwil
6244,47.19147592,7.980178453,Nebikon
1200,46.20577413,6.14139354,Genève 8
6245,47.178769,7.935271,Ebersecken
6246,47.20094534,7.959210071,Altishofen
6247,47.16821732,7.987263166,Schötz
6248,47.147484,7.995759,Alberswil
6252,47.21318039,8.010036102,Dagmersellen
6253,47.217354,8.016272648,Uffikon
6260,47.23260122,7.962543594,Reiden
6260,47.23260122,7.962543594,Reidermoos
1200,46.20577413,6.14139354,Genève 9
6262,47.23096,7.96137,Langnau b. Reiden
6263,47.214777,7.92887094,Richenthal
6264,47.22468797,7.885116541,Pfaffnau
6265,47.212478,7.874897,Roggliswil
6274,47.125434,8.305217,Eschenbach LU
6275,47.14651489,8.337252957,Ballwil
6276,47.182179,8.316478,Hohenrain
6277,47.19474,8.293925,Kleinwangen
1200,46.20577413,6.14139354,Genève 11
6280,47.16280835,8.291980088,Hochdorf
6280,47.16280835,8.291980088,Urswil
6283,47.18284,8.280701,Baldegg
6284,47.20982962,8.275648348,Gelfingen
6285,47.22285851,8.257590194,Hitzkirch
6285,47.22285851,8.257590194,Retschwil
6289,47.238829,8.291552,Müswangen
6286,47.238495,8.251632,Altwis
1200,46.20577413,6.14139354,Genève 12
6287,47.256949,8.24087,Aesch LU
6288,47.267553,8.269489,Schongau
6294,47.222454,8.234542,Ermensee
6295,47.241369,8.226342,Mosen
6300,47.14999395,8.523302136,Zug
6300,47.14999395,8.523302136,Zug 1
6330,47.189063,8.444778,Cham 2
1200,46.20577413,6.14139354,Genève 13
6301,47.171507,8.516215,Zug
6310,47.166191,8.51541,Zug
6313,47.171008,8.601741,Edlibach
6313,47.171008,8.601741,Finstersee
6319,47.164275,8.556395,Allenwinden
6315,47.099325,8.59607498,Morgarten
6312,47.19855353,8.487247453,Steinhausen
6313,47.171008,8.601741,Menzingen
6314,47.12044665,8.577815426,Unterägeri
1200,46.20577413,6.14139354,Genève Grand-Pré
6314,47.12044665,8.577815426,Neuägeri
6315,47.099325,8.59607498,Oberägeri
6315,47.099325,8.59607498,Alosen
6300,47.14999395,8.523302136,Zugerberg
6317,47.149195,8.507437,Oberwil b. Zug
6318,47.10847101,8.532647829,Walchwil
6330,47.189063,8.444778,Cham
6331,47.19126893,8.41967414,Hünenberg
6332,47.203513,8.432271,Hagendorn
1200,46.20577413,6.14139354,Genève 17
6340,47.19543532,8.537081334,Baar
6343,46.721361,8.924796,Rotkreuz
6344,47.118131,8.441346,Meierskappel
6345,47.19947017,8.582787295,Neuheim
6353,47.03710016,8.442791881,Weggis
6354,47.01697089,8.491603903,Vitznau
6356,47.05327,8.466663311,Rigi Kaltbad
6362,46.98337139,8.356489999,Stansstad
6363,47.01862,8.377060371,Obbürgen
6365,46.977804,8.366925035,Kehrsiten
6370,46.9588565,8.363377429,Stans
6372,46.944006,8.321851,Ennetmoos
6373,46.99105518,8.411977379,Ennetbürgen
6374,46.96494306,8.420086332,Buochs
6375,46.94219687,8.466780668,Beckenried
6376,46.94553554,8.524219408,Emmetten
6377,46.964298,8.578728,Seelisberg
1200,46.20577413,6.14139354,Genève 19
6382,46.93782,8.39593,Büren NW
6383,46.91736353,8.365001078,Dallenwil
6383,46.91736353,8.365001078,Niederrickenbach
6386,46.86267727,8.394544433,Wolfenschiessen
6387,46.881534,8.416657647,Oberrickenbach
6388,46.864478,8.364044723,Grafenort
6390,46.81970727,8.43413831,Engelberg
6402,47.066475,8.40931,Merlischachen
6403,47.0833,8.43333,Küssnacht SZ
1200,46.20577413,6.14139354,Genève 20
6404,47.054272,8.438309,Greppen
6405,47.101916,8.470780656,Immensee
6410,47.050272,8.551260664,Goldau
6410,47.050272,8.551260664,Rigi Klösterli
6410,47.050272,8.551260664,Rigi Staffel
6410,47.050272,8.551260664,Rigi Kulm
6414,47.055475,8.53503,Oberarth
6415,47.05397912,8.530232492,Arth
1200,46.20577413,6.14139354,Genève 21
6416,47.061124,8.581931,Steinerberg
6417,47.07996466,8.631934618,Sattel
6418,47.09853218,8.682868758,Rothenthurm
6422,47.0517312,8.609583704,Steinen
6423,47.02655,8.63237,Seewen SZ
6424,47.028379,8.580765,Lauerz
6430,47.02343912,8.674745122,Schwyz
6436,46.965792,8.813029,Ried (Muotathal)
1200,46.20577413,6.14139354,Genève 24
6432,47.01466,8.66817,Rickenbach SZ
6433,46.983261,8.66754,Stoos SZ
6434,46.993808,8.739257,Illgau
6436,46.965792,8.813029,Muotathal
6436,46.965792,8.813029,Bisisthal
6438,47.019333,8.651789402,Ibach
6440,46.964425,8.585608804,Brunnen
6441,46.960846,8.580548329,Rütli
6442,47.00561441,8.527657306,Gersau
6443,46.972968,8.646539,Morschach
6452,46.935121,8.675936,Sisikon
6452,46.935121,8.675936,Riemenstalden
6454,46.91462849,8.646111023,Flüelen
6460,46.886774,8.634912,Altdorf UR
6461,46.906496,8.527364,Isenthal
6462,46.879049,8.575295,Seedorf UR
6463,46.902059,8.725177,Bürglen UR
1200,46.20577413,6.14139354,Genève 26
6464,46.87837707,8.843676387,Spiringen
6465,46.860436,8.790294,Unterschächen
6466,46.929532,8.578579,Bauen
6467,46.84934202,8.671403124,Schattdorf
6469,46.848518,8.70369,Haldi b.Schattdorf
6468,46.82823654,8.543748326,Attinghausen
1200,46.20577413,6.14139354,Genève 28 Balexert
6472,46.81236378,8.599465297,Erstfeld
6473,46.779799,8.714649,Silenen
6474,46.770879,8.670743,Amsteg
6475,46.766387,8.679373082,Bristen
6476,46.768175,8.67665072,Intschi
6482,46.743485,8.629134,Gurtnellen
6484,46.71612,8.537272,Wassen
1200,46.20577413,6.14139354,Genève 2 CC Tri
6485,46.726333,8.55156,Meien
6487,46.66393083,8.498834122,Göschenen
6490,46.62047114,8.631490104,Andermatt
6491,46.585308,8.471704,Realp
6493,46.607466,8.562743,Hospental
6500,46.19993203,9.022667507,Bellinzona
6500,46.19993203,9.022667507,Bellinzona 1
6500,46.19993203,9.022667507,Bellinzona 2
6500,46.19993203,9.022667507,Bellinzona 5
6501,46.194461,9.024119,Bellinzona
6500,46.19993203,9.022667507,Bellz 1 CL Dist
6500,46.19993203,9.022667507,Bellinzona Caserma
6503,46.20397,9.01588,Bellinzona
6512,46.17260187,9.001057646,Giubiasco
6513,46.20479898,8.974455037,Monte Carasso
6514,46.18977859,8.970100677,Sementina
6515,46.177528,8.945699,Gudo
6516,46.19623191,8.913772572,Cugnasco
6517,46.213359,9.042192,Arbedo-Castione
6518,46.221771,9.010103,Gorduno
6525,46.238144,9.011152,Gnosca
1200,46.20577413,6.14139354,Genève 2 Dist
6526,46.284644,8.983345978,Prosito
6527,46.28821645,8.949461419,Lodrino
6528,46.15773954,9.011986918,Camorino
6532,46.233591,9.029154837,Castione
6533,46.23828867,9.068236645,Lumino
6534,46.243717,9.09766,San Vittore
6535,46.209708,9.142513,Roveredo GR
6537,46.233134,9.168099,Grono
6523,46.249537,8.967253,Preonzo
6524,46.266796,8.976909,Moleno
6582,46.162378,9.045661,Pianezzo
6583,46.17458,9.06352,Sant'Antonio
6584,46.160707,9.089760198,Carena
6549,46.216894,9.09996744,Laura
6540,46.25767,9.129054,Castaneda
6541,46.278826,9.138212,Santa Maria in Calanca
6538,46.273373,9.19364,Verdabbio
6542,46.27592307,9.103644417,Buseno
6543,46.31065173,9.093972396,Arvigo
1200,46.20577413,6.14139354,Genève Dist Ba
6544,46.296808,9.131869,Braggio
6545,46.31975177,9.13029232,Selma
6546,46.33362782,9.122331519,Cauco
6547,46.370948,9.099526999,Augio
6548,46.38809452,9.126930887,Rossa
6556,46.25024,9.180254,Leggia
6565,46.463069,9.190644,S. Bernardino
6557,46.263596,9.202259,Cama
6558,46.308569,9.223062,Lostallo
6562,46.354593,9.225325,Soazza
6563,46.44780915,9.201756789,Mesocco
6572,46.148466,8.877895158,Quartino
6573,46.14766,8.881327,Magadino
6574,46.12699134,8.860361002,Vira (Gambarogno)
6575,46.134734,8.821099455,San Nazzaro
6575,46.134734,8.821099455,Vairano
6576,46.108196,8.739168,Gerra (Gambarogno)
6577,46.10893,8.788914,Ranzo
6578,46.101998,8.77719,Caviano
6579,46.126212,8.833786,Piazzogna
6571,46.09537797,8.842230706,Indemini
6592,46.153242,8.974358,Sant'Antonino
6593,46.14661769,8.950137653,Cadenazzo
6594,46.15027509,8.926074805,Contone
6595,46.174235,8.90166,Riazzino
6596,46.18836081,8.863872757,Gordola
6597,46.178445,8.906361,Agarone
6598,46.185608,8.850189263,Tenero-Contra
6599,46.125285,8.910153426,Robasacco
6600,46.16973154,8.833300803,Locarno
6600,46.16973154,8.833300803,Locarno 1
6600,46.16973154,8.833300803,Muralto
6600,46.16973154,8.833300803,Locarno 3 Autopost
6601,46.170576,8.800394,Locarno
6600,46.16973154,8.833300803,Locarno 1 Dist
6600,46.16973154,8.833300803,Locarno Dist Fil
6604,46.170027,8.77772,Locarno
6605,46.184429,8.77615,Locarno
6605,46.184429,8.77615,Monte Brè Locarno
6656,46.178507,8.713393,Golino
6618,46.163209,8.742228,Arcegno
6646,46.178694,8.831582,Contra
6647,46.207097,8.830155,Mergoscia
6661,46.199243,8.666061,Auressio
6661,46.199243,8.666061,Loco
6661,46.199243,8.666061,Berzona
6611,46.193645,8.635282,Mosogno
6662,46.202445,8.623299,Russo
6664,46.221851,8.60536,Vergeletto
6611,46.193645,8.635282,Gresso
6611,46.193645,8.635282,Crana
6663,46.198568,8.588103809,Comologno
1200,46.20577413,6.14139354,Genève 4 Dist
6663,46.198568,8.588103809,Spruga
6632,46.224399,8.879602,Vogorno
6631,46.235724,8.832395,Corippo
6633,46.267047,8.854139,Lavertezzo
6634,46.30073,8.724063,Brione (Verzasca)
6635,46.322392,8.80197,Gerra (Verzasca)
6636,46.351427,8.816727,Frasco
6637,46.356031,8.75941,Sonogno
6612,46.15513097,8.765970168,Ascona
6613,46.127194,8.729389618,Porto Ronco
6614,46.12667828,8.685903112,Brissago
6614,46.12667828,8.685903112,Isole di Brissago
6616,46.16892196,8.742113645,Losone
6622,46.143831,8.727357,Ronco sopra Ascona
6644,46.18331403,8.79510504,Orselina
6645,46.192943,8.811396,Brione sopra Minusio
6648,46.1866825,8.81416004,Minusio
6655,46.169015,8.683046,Verdasio
6655,46.169015,8.683046,Rasa
6657,46.14306,8.63233,Palagnedra
6658,46.167043,8.60851,Borgnone
6659,46.155497,8.610644,Camedo
6659,46.155497,8.610644,Moneto
6652,46.189102,8.743845,Tegna
6653,46.19330298,8.728021582,Verscio
6654,46.186784,8.708288,Cavigliano
6655,46.169015,8.683046,Intragna
1201,46.20577413,6.14139354,Genève
6670,46.203541,8.753742,Avegno
6677,46.22841,8.669176583,Moghegno-Aurigeno
6677,46.22841,8.669176583,Moghegno
6678,46.242997,8.682772639,Coglio
6678,46.242997,8.682772639,Lodano
6678,46.242997,8.682772639,Giumaglio
6674,46.276508,8.634482055,Riveo
6682,46.308066,8.576237,Linescio
6683,46.307507,8.546214,Cerentino
6685,46.31717,8.481056,Bosco/Gurin
1202,46.20577413,6.14139354,Genève
6683,46.307507,8.546214,Niva (Vallemaggia)
6684,46.276133,8.463182,Campo (Vallemaggia)
6684,46.276133,8.463182,Cimalmotto
6690,46.378468,8.535293,Cavergno
6690,46.378468,8.535293,S. Carlo
6692,46.348263,8.635392291,Brontallo
6692,46.348263,8.635392291,Menzonio
6693,46.387799,8.666940888,Broglio
6694,46.395691,8.654607,Prato-Sornico
6695,46.394298,8.650260329,Peccia
1203,46.20577413,6.14139354,Genève
6695,46.394298,8.650260329,Piano di Peccia
6696,46.424627,8.647652412,Fusio
6672,46.23254282,8.766491129,Gordevio
6673,46.26914187,8.680928988,Maggia
6674,46.276508,8.634482055,Someo
6675,46.31053,8.598492,Cevio
6676,46.39504003,8.537269721,Bignasco
6702,46.26598849,9.036936743,Claro
6703,46.325724,9.002293,Osogna
1204,46.20577413,6.14139354,Genève
6705,46.297506,9.02997,Cresciano
6707,46.324642,8.940177,Iragna
6710,46.36649114,9.022776276,Biasca
6710,46.36649114,9.022776276,Biasca Stazione
6721,46.418964,8.957496,Ludiano
6722,46.446706,8.933978,Corzoneso
1205,46.20577413,6.14139354,Genève
6716,46.45556,8.933244,Leontica
6723,46.47014,8.906931918,Prugiasco
6723,46.47014,8.906931918,Castro
6724,46.483467,8.933050878,Ponto Valentino
6716,46.45556,8.933244,Lottigna
6719,46.50203,8.95,Aquila
6720,46.559544,8.851343,Campo (Blenio)
6721,46.418964,8.957496,Motto (Blenio)
6713,46.43497153,9.038768842,Malvaglia
1206,46.208358,6.142701,Genève
6714,46.399447,8.955044,Semione
6715,46.430843,8.947121229,Dongio
6716,46.45556,8.933244,Acquarossa
6717,46.483673,8.976831,Dangio-Torre
6717,46.483673,8.976831,Torre
6718,46.53404756,8.879565646,Olivone
6718,46.53404756,8.879565646,Camperio
6742,46.365632,8.941122,Pollegio
6743,46.382783,8.910059,Bodio
6745,46.38919557,8.862307399,Giornico
1207,46.20577413,6.14139354,Genève
6746,46.45469,8.828423887,Lavorgo
6746,46.45469,8.828423887,Calonico
6746,46.45469,8.828423887,Nivo
6747,46.422523,8.815327,Chironico
6760,46.47359061,8.801225882,Faido
6760,46.47359061,8.801225882,Molare
6760,46.47359061,8.801225882,Calpiogna
6760,46.47359061,8.801225882,Campello
6760,46.47359061,8.801225882,Carì
1208,46.208358,6.142701,Genève
6772,46.489767,8.737997,Rodi-Fiesso
6775,46.509753,8.693877,Ambrì
6776,46.517071,8.691135131,Piotta
6777,46.517893,8.712247,Quinto
6777,46.517893,8.712247,Varenzo
6780,46.54197553,8.599317226,Airolo
6781,46.481932,8.477347635,Villa Bedretto
6780,46.54197553,8.599317226,Madrano
6781,46.481932,8.477347635,Bedretto
6744,46.357317,8.895436,Personico
6748,46.441151,8.868183,Anzonico
6749,46.402556,8.907852,Sobrio
6749,46.402556,8.907852,Cavagnago
6763,46.501664,8.794939,Mairengo
1209,46.20577413,6.14139354,Genève
6763,46.501664,8.794939,Osco
6760,46.47359061,8.801225882,Rossura
6764,46.454814,8.827329,Chiggiogna
6773,46.483926,8.757178,Prato (Leventina)
6774,46.464531,8.762601,Dalpe
6802,46.12394123,8.904689982,Rivera
6804,46.12616842,8.93313776,Bironico
6803,46.10414,8.948506,Camignolo
6807,46.020943,8.975823507,Taverne
6808,46.065172,8.922141,Torricella-Taverne
6814,46.034111,8.929713,Lamone-Cadempino
6815,45.95674921,8.944251534,Melide
6816,45.95187264,8.970270743,Bissone
6817,45.9380079,8.97359143,Maroggia
6818,45.92114499,8.993422551,Melano
6822,45.95760248,8.992682472,Arogno
6825,45.902062,8.982097,Capolago
6826,45.91011557,8.963782748,Riva San Vitale
6828,45.84304767,9.007881721,Balerna
6830,45.82882802,9.016543501,Chiasso
6830,45.82882802,9.016543501,Chiasso 1
6830,45.82882802,9.016543501,Chiasso 3
6839,45.855884,9.044769,Sagno
6837,45.87538,9.043916,Caneggio
6837,45.87538,9.043916,Bruzella
6838,45.89792,9.060281,Cabbio
6838,45.89792,9.060281,Muggio
6838,45.89792,9.060281,Scudellate
6832,45.834282,9.017917422,Pedrinate
6832,45.834282,9.017917422,Seseglio
6833,45.84703441,9.036526592,Vacallo
6834,45.84970229,9.02157453,Morbio Inferiore
1211,46.19635,6.192039,Genève 1
6836,45.844452,9.017,Serfontana
6835,45.863912,9.038387,Morbio Superiore
6809,46.120005,8.95331,Medeglia
6810,46.132807,9.00657,Isone
6805,46.077721,8.928608579,Mezzovico-Vira
6806,46.083772,8.900494,Sigirino
6821,45.930667,8.997522,Rovio
6823,45.97779,8.978722,Pugerna
6850,45.88620726,8.99292833,Mendrisio
1211,46.19635,6.192039,Genève 2
6850,45.88620726,8.99292833,Mendrisio Stazione
6850,45.88620726,8.99292833,Mendrisio Borgo
6875,45.880144,9.030069186,Monte
6875,45.880144,9.030069186,Casima
6873,45.861849,8.994698,Corteglia
6852,45.85017408,8.957419927,Genestrerio
6853,45.86310451,8.954616461,Ligornetto
6854,45.859539,8.938084,S. Pietro
6855,45.84764169,8.932916758,Stabio
1211,46.19635,6.192039,Genève 3
6862,45.87553924,8.970468982,Rancate
6863,45.871315,8.952141,Besazio
6864,45.88000067,8.939874189,Arzo
6865,45.87576,8.955359,Tremona
6866,45.899469,8.946879,Meride
6867,45.912081,8.929667,Serpiano
6872,45.872201,8.993752,Salorino
6872,45.872201,8.993752,Somazzo
6874,45.88231481,9.015304924,Castel San Pietro
6877,45.8540201,8.986111188,Coldrerio
1211,46.19635,6.192039,Genève 4
6883,45.84279737,8.978511719,Novazzano
6900,46.00785538,8.976010841,Lugano
6900,46.00785538,8.976010841,Lugano 1
6900,46.00785538,8.976010841,Massagno
6900,46.00785538,8.976010841,Lugano RRL
1211,46.19635,6.192039,Genève 6
6901,46.002975,8.951305,Lugano
1211,46.19635,6.192039,Genève 7
6902,46.00359,8.953397,Lugano 2 Caselle
6903,45.976785,8.946136,Lugano
6904,46.003251,8.951356,Lugano 4 Caselle
6905,46.003251,8.951356,Lugano 5 Autoposta
6906,46.003251,8.951356,Lugano 6 Caselle
6913,45.969196,8.934643,Carabbia
6915,45.98831,8.933685,Pambio-Noranco
6916,45.96838852,8.927552526,Grancia
1211,46.19635,6.192039,Genève 8
6917,45.954571,8.913339,Barbengo
6919,45.965768,8.902271,Carabietta
6921,45.9335,8.923728,Vico Morcote
6928,46.03071014,8.919418194,Manno
6929,46.04201518,8.919057052,Gravesano
6930,46.05303106,8.91810598,Bedano
6939,46.05036,8.881892878,Arosio
6939,46.05036,8.881892878,Mugena
6938,46.045303,8.881872,Vezio
6937,46.034023,8.889946171,Breno
6938,46.045303,8.881872,Fescoggia
6949,46.04008273,8.956794481,Comano
6979,46.018902,9.000710291,Brè sopra Lugano
6827,45.928746,8.93922,Brusino Arsizio
6912,45.98433,8.942764,Pazzallo
6914,45.956782,8.932432,Carona
6918,45.949794,8.905798,Figino
6922,45.935297,8.909132191,Morcote
1211,46.19635,6.192039,Genève 10
6924,45.99986201,8.935552609,Sorengo
6925,45.991113,8.932543,Gentilino
6926,45.984702,8.916489387,Montagnola
6927,45.966581,8.918768664,Agra
6932,46.006404,8.924888,Breganzona
6933,45.9978097,8.917234882,Muzzano
6934,46.01699383,8.906031953,Bioggio
6935,46.027437,8.907482,Bosco Luganese
6936,46.021932,8.891769,Cademario
1211,46.19635,6.192039,Genève 11
6942,46.01916433,8.944732486,Savosa
6943,46.02492706,8.934931812,Vezia
6948,46.026709,8.948512,Porza
6950,46.066124,8.967334696,Tesserete
6944,46.03735137,8.944439947,Cureglia
6945,46.05130933,8.94485606,Origlio
6946,46.10564862,9.02137721,Ponte Capriasca
6947,46.06066,8.957285,Vaglio
1211,46.19635,6.192039,Genève 12
6954,46.066191,8.944915583,Sala Capriasca
6954,46.066191,8.944915583,Bigorio
6953,46.082552,8.986174,Lugaggia
6951,46.091215,9.072088,Insone
6951,46.091215,9.072088,Odogno
6956,46.068803,8.976898,Lopagno
6957,46.075346,8.989563,Roveredo TI
6958,46.085441,9.003723,Bidogno
6958,46.085441,9.003723,Corticiasca
1211,46.19635,6.192039,Genève 13
6951,46.091215,9.072088,Scareglia
6951,46.091215,9.072088,Colla
6951,46.091215,9.072088,Bogno
6951,46.091215,9.072088,Cozzo
6955,46.066989,8.991499893,Cagiallo
6955,46.066989,8.991499893,Oggio
6951,46.091215,9.072088,Signôra
6959,46.07497,9.050399,Cimadera
6959,46.07497,9.050399,Maglio di Colla
6959,46.07497,9.050399,Certara
6959,46.07497,9.050399,Curtina
6959,46.07497,9.050399,Piandera Paese
6952,46.03654193,8.96780904,Canobbio
6962,46.013421,8.97,Viganello
6963,46.029786,8.97,Pregassona
6964,46.031189,8.978992,Davesco-Soragno
6965,46.04232727,8.994754313,Cadro
6966,46.049876,8.999098,Villa Luganese
1211,46.19635,6.192039,Genève 17
6967,46.037124,8.982743642,Dino
6968,46.064149,9.004251,Sonvico
6974,46.007977,8.978525,Aldesago
6976,45.995616,8.978266799,Castagnola
6977,46.004002,8.977858,Ruvigliana
6978,45.991934,8.998536055,Gandria
6990,45.991866,8.891471,Cassina d'Agno
